Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1    ,2         ,2        ,1758   ,1740      ,1916   ,1900      ,WN           ,1023     ,N367   ,78               ,80            ,58     ,16      ,18      ,BWI   ,CMH ,336     ,3     ,17     ,0        ,                ,0       ,7           ,0           ,0       ,0            ,9
2007,1    ,2         ,2        ,749    ,725       ,903    ,845       ,WN           ,1048     ,N684   ,74               ,80            ,62     ,18      ,24      ,BWI   ,CMH ,336     ,4     ,8      ,0        ,                ,0       ,18          ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2202   ,2140      ,2312   ,2255      ,WN           ,1420     ,N775   ,70               ,75            ,57     ,17      ,22      ,BWI   ,CMH ,336     ,4     ,9      ,0        ,                ,0       ,1           ,0           ,0       ,0            ,16
2007,1    ,2         ,2        ,1437   ,1420      ,1548   ,1535      ,WN           ,1629     ,N655WN ,71               ,75            ,58     ,13      ,17      ,BWI   ,CMH ,336     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1115   ,1105      ,1229   ,1220      ,WN           ,2238     ,N625SW ,74               ,75            ,58     ,9       ,10      ,BWI   ,CMH ,336     ,3     ,13     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1747   ,1725      ,1944   ,1925      ,WN           ,2130     ,N437   ,237              ,240           ,216    ,19      ,22      ,BWI   ,DEN ,1491    ,8     ,13     ,0        ,                ,0       ,16          ,0           ,0       ,0            ,3
2007,1    ,2         ,2        ,1319   ,1320      ,1512   ,1520      ,WN           ,2369     ,N434   ,233              ,240           ,216    ,-8      ,-1      ,BWI   ,DEN ,1491    ,6     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1241   ,1240      ,1416   ,1415      ,WN           ,340      ,N200WN ,95               ,95            ,76     ,1       ,1       ,BWI   ,DTW ,408     ,7     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2052   ,2040      ,2216   ,2215      ,WN           ,406      ,N787   ,84               ,95            ,69     ,1       ,12      ,BWI   ,DTW ,408     ,7     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1650   ,1650      ,1823   ,1825      ,WN           ,662      ,N767   ,93               ,95            ,78     ,-2      ,0       ,BWI   ,DTW ,408     ,6     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,842    ,845       ,1003   ,1020      ,WN           ,947      ,N709SW ,81               ,95            ,68     ,-17     ,-3      ,BWI   ,DTW ,408     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1634   ,1535      ,1908   ,1815      ,WN           ,141      ,N676SW ,154              ,160           ,139    ,53      ,59      ,BWI   ,FLL ,925     ,5     ,10     ,0        ,                ,0       ,2           ,0           ,0       ,0            ,51
2007,1    ,2         ,2        ,1939   ,1940      ,2202   ,2215      ,WN           ,263      ,N372   ,143              ,155           ,133    ,-13     ,-1      ,BWI   ,FLL ,925     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,841    ,840       ,1113   ,1125      ,WN           ,2118     ,N366   ,152              ,165           ,135    ,-12     ,1       ,BWI   ,FLL ,925     ,3     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,658    ,700       ,928    ,935       ,WN           ,2555     ,N254   ,150              ,155           ,134    ,-7      ,-2      ,BWI   ,FLL ,925     ,2     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1220   ,1215      ,1453   ,1455      ,WN           ,2796     ,N639SW ,153              ,160           ,142    ,-2      ,5       ,BWI   ,FLL ,925     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2043   ,2045      ,2257   ,2315      ,WN           ,279      ,N606SW ,194              ,210           ,182    ,-18     ,-2      ,BWI   ,HOU ,1246    ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,823    ,815       ,1037   ,1055      ,WN           ,391      ,N631SW ,194              ,220           ,179    ,-18     ,8       ,BWI   ,HOU ,1246    ,4     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1749   ,1750      ,2015   ,2030      ,WN           ,588      ,N513   ,206              ,220           ,187    ,-15     ,-1      ,BWI   ,HOU ,1246    ,10    ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1232   ,1225      ,1446   ,1500      ,WN           ,1965     ,N363   ,194              ,215           ,184    ,-14     ,7       ,BWI   ,HOU ,1246    ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1608   ,1605      ,1748   ,1755      ,WN           ,542      ,N734SW ,100              ,110           ,84     ,-7      ,3       ,BWI   ,IND ,515     ,7     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1141   ,1140      ,1325   ,1325      ,WN           ,860      ,N323   ,104              ,105           ,87     ,0       ,1       ,BWI   ,IND ,515     ,7     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,932    ,930       ,1116   ,1120      ,WN           ,1208     ,N772   ,104              ,110           ,84     ,-4      ,2       ,BWI   ,IND ,515     ,9     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1053   ,1055      ,1147   ,1150      ,WN           ,176      ,N720   ,54               ,55            ,43     ,-3      ,-2      ,BWI   ,ISP ,220     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,921    ,925       ,1019   ,1025      ,WN           ,426      ,N757   ,58               ,60            ,44     ,-6      ,-4      ,BWI   ,ISP ,220     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1910   ,1830      ,2006   ,1930      ,WN           ,914      ,N448   ,56               ,60            ,41     ,36      ,40      ,BWI   ,ISP ,220     ,4     ,11     ,0        ,                ,0       ,5           ,0           ,0       ,0            ,31
2007,1    ,2         ,2        ,2155   ,2155      ,2250   ,2255      ,WN           ,998      ,N430   ,55               ,60            ,41     ,-5      ,0       ,BWI   ,ISP ,220     ,3     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1233   ,1235      ,1330   ,1330      ,WN           ,1418     ,N709SW ,57               ,55            ,45     ,0       ,-2      ,BWI   ,ISP ,220     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1513   ,1515      ,1611   ,1610      ,WN           ,1593     ,N461   ,58               ,55            ,45     ,1       ,-2      ,BWI   ,ISP ,220     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2001   ,2000      ,2059   ,2100      ,WN           ,1972     ,N796   ,58               ,60            ,39     ,-1      ,1       ,BWI   ,ISP ,220     ,3     ,16     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,726    ,730       ,823    ,825       ,WN           ,2006     ,N212   ,57               ,55            ,43     ,-2      ,-4      ,BWI   ,ISP ,220     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1659   ,1645      ,1758   ,1745      ,WN           ,2539     ,N431   ,59               ,60            ,46     ,13      ,14      ,BWI   ,ISP ,220     ,5     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1002   ,945       ,1120   ,1130      ,WN           ,773      ,N610SW ,138              ,165           ,128    ,-10     ,17      ,BWI   ,JAN ,888     ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1720   ,1720      ,1853   ,1900      ,WN           ,1603     ,N375   ,153              ,160           ,129    ,-7      ,0       ,BWI   ,JAN ,888     ,12    ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1032   ,1030      ,1230   ,1235      ,WN           ,249      ,N716SW ,118              ,125           ,104    ,-5      ,2       ,BWI   ,JAX ,663     ,6     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1850   ,1855      ,2045   ,2100      ,WN           ,1854     ,N323   ,115              ,125           ,101    ,-15     ,-5      ,BWI   ,JAX ,663     ,5     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,720    ,720       ,920    ,920       ,WN           ,2377     ,N656SW ,120              ,120           ,101    ,0       ,0       ,BWI   ,JAX ,663     ,4     ,15     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1112   ,1100      ,1307   ,1330      ,WN           ,985      ,N761   ,295              ,330           ,279    ,-23     ,12      ,BWI   ,LAS ,2106    ,4     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,700    ,700       ,906    ,930       ,WN           ,1039     ,N768   ,306              ,330           ,286    ,-24     ,0       ,BWI   ,LAS ,2106    ,11    ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1909   ,1850      ,2053   ,2115      ,WN           ,2201     ,N447   ,284              ,325           ,274    ,-22     ,19      ,BWI   ,LAS ,2106    ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,912    ,900       ,1134   ,1200      ,WN           ,162      ,N493   ,322              ,360           ,301    ,-26     ,12      ,BWI   ,LAX ,2329    ,7     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1824   ,1810      ,2040   ,2110      ,WN           ,486      ,N208   ,316              ,360           ,294    ,-30     ,14      ,BWI   ,LAX ,2329    ,9     ,13     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1357   ,1355      ,1528   ,1535      ,WN           ,631      ,N490   ,151              ,160           ,135    ,-7      ,2       ,BWI   ,LIT ,912     ,4     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1935   ,1935      ,2110   ,2130      ,WN           ,507      ,N238   ,155              ,175           ,140    ,-20     ,0       ,BWI   ,MCI ,967     ,5     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1341   ,1330      ,1524   ,1525      ,WN           ,585      ,N687SW ,163              ,175           ,150    ,-1      ,11      ,BWI   ,MCI ,967     ,5     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,701    ,700       ,836    ,855       ,WN           ,2470     ,N231   ,155              ,175           ,144    ,-19     ,1       ,BWI   ,MCI ,967     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
